problem,pdf_page,layout,player_to_move,black_stones,white_stones,filename
2556,290,full-19x19,Black,33,33,problem-2556.sgf
2557,290,full-19x19,Black,28,29,problem-2557.sgf
2558,290,full-19x19,White,45,47,problem-2558.sgf
2559,290,full-19x19,White,32,30,problem-2559.sgf
2560,291,full-19x19,Black,29,29,problem-2560.sgf
2561,291,full-19x19,White,46,45,problem-2561.sgf
2562,291,full-19x19,White,12,11,problem-2562.sgf
2563,291,full-19x19,White,37,36,problem-2563.sgf
2564,291,full-19x19,Black,20,18,problem-2564.sgf
2565,291,full-19x19,Black,20,20,problem-2565.sgf
2566,292,full-19x19,Black,29,30,problem-2566.sgf
2567,292,full-19x19,White,47,46,problem-2567.sgf
2568,292,full-19x19,Black,24,24,problem-2568.sgf
2569,292,full-19x19,Black,21,21,problem-2569.sgf
2570,292,full-19x19,White,20,18,problem-2570.sgf
2571,292,full-19x19,Black,48,48,problem-2571.sgf
2572,293,full-19x19,White,19,18,problem-2572.sgf
2573,293,full-19x19,Black,20,20,problem-2573.sgf
2574,293,full-19x19,Black,29,31,problem-2574.sgf
2575,293,full-19x19,White,23,20,problem-2575.sgf
2576,293,full-19x19,Black,13,13,problem-2576.sgf
2577,293,full-19x19,White,13,12,problem-2577.sgf
2578,294,full-19x19,Black,16,16,problem-2578.sgf
2579,294,full-19x19,Black,17,17,problem-2579.sgf
2580,294,full-19x19,Black,60,55,problem-2580.sgf
2581,294,full-19x19,White,24,23,problem-2581.sgf
2582,294,full-19x19,White,44,43,problem-2582.sgf
2583,294,full-19x19,White,32,32,problem-2583.sgf
2584,295,full-19x19,Black,59,61,problem-2584.sgf
2585,295,full-19x19,White,23,23,problem-2585.sgf
2586,295,full-19x19,White,27,25,problem-2586.sgf
2587,295,full-19x19,White,15,13,problem-2587.sgf
2588,295,full-19x19,Black,47,47,problem-2588.sgf
2589,295,full-19x19,White,59,58,problem-2589.sgf
2590,296,full-19x19,Black,16,16,problem-2590.sgf
2591,296,full-19x19,White,27,26,problem-2591.sgf
2592,296,full-19x19,Black,27,27,problem-2592.sgf
2593,296,full-19x19,Black,34,34,problem-2593.sgf
2594,296,full-19x19,White,18,17,problem-2594.sgf
2595,296,full-19x19,Black,14,14,problem-2595.sgf
2596,297,full-19x19,White,95,92,problem-2596.sgf
2597,297,full-19x19,White,16,15,problem-2597.sgf
2598,297,full-19x19,Black,35,31,problem-2598.sgf
2599,297,full-19x19,White,45,44,problem-2599.sgf
2600,297,full-19x19,Black,28,28,problem-2600.sgf
2601,297,full-19x19,Black,51,50,problem-2601.sgf
2602,298,full-19x19,White,21,20,problem-2602.sgf
2603,298,full-19x19,Black,38,36,problem-2603.sgf
2604,298,full-19x19,White,22,19,problem-2604.sgf
2605,298,full-19x19,White,15,13,problem-2605.sgf
2606,298,full-19x19,White,56,58,problem-2606.sgf
2607,298,full-19x19,Black,22,22,problem-2607.sgf
2608,299,full-19x19,Black,32,33,problem-2608.sgf
2609,299,full-19x19,Black,22,22,problem-2609.sgf
2610,299,full-19x19,White,42,41,problem-2610.sgf
2611,299,full-19x19,White,15,13,problem-2611.sgf
2612,299,full-19x19,Black,20,18,problem-2612.sgf
2613,299,full-19x19,White,20,19,problem-2613.sgf
2614,300,full-19x19,White,11,10,problem-2614.sgf
2615,300,full-19x19,Black,70,69,problem-2615.sgf
2616,300,full-19x19,White,22,21,problem-2616.sgf
2617,300,full-19x19,Black,30,30,problem-2617.sgf
2618,300,full-19x19,Black,34,35,problem-2618.sgf
2619,300,full-19x19,Black,33,25,problem-2619.sgf
2620,301,full-19x19,White,15,15,problem-2620.sgf
2621,301,full-19x19,Black,49,48,problem-2621.sgf
2622,301,full-19x19,White,26,26,problem-2622.sgf
2623,301,full-19x19,White,28,26,problem-2623.sgf
2624,301,full-19x19,White,39,38,problem-2624.sgf
2625,301,full-19x19,White,16,15,problem-2625.sgf
2626,302,full-19x19,White,48,48,problem-2626.sgf
2627,302,full-19x19,White,58,63,problem-2627.sgf
2628,302,full-19x19,White,17,16,problem-2628.sgf
2629,302,full-19x19,Black,14,14,problem-2629.sgf
2630,302,full-19x19,White,30,29,problem-2630.sgf
2631,302,full-19x19,White,14,13,problem-2631.sgf
2632,303,full-19x19,White,40,40,problem-2632.sgf
2633,303,full-19x19,White,73,73,problem-2633.sgf
2634,303,full-19x19,White,28,23,problem-2634.sgf
